,AMZN,AMZN,AMZN,AMZN,AMZN,EKSO,EKSO,EKSO,EKSO,EKSO,SPLK,SPLK,SPLK,SPLK,SPLK,AAPL,AAPL,AAPL,AAPL,AAPL,BPMC,BPMC,BPMC,BPMC,BPMC,CRM,CRM,CRM,CRM,CRM
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-19,3390.330078125,3435.929931640625,3360.159912109375,3372.010009765625,2725400,5.269999980926514,5.380000114440918,5.019999980926514,5.269999980926514,267600,134.24000549316406,134.6300048828125,131.80999755859375,132.89999389648438,2667900,133.0841977629663,135.03795352551103,132.91474176067354,134.4099578857422,94264200,94.62000274658203,95.55500030517578,92.3949966430664,93.80999755859375,302800,230.8300018310547,232.1999969482422,228.8699951171875,230.5,4257700
2021-04-20,3373.60009765625,3382.989990234375,3316.0,3334.68994140625,2623000,5.25,5.25,5.090000152587891,5.199999809265137,99200,132.33999633789062,133.66000366210938,131.3300018310547,131.74000549316406,1327800,134.589413590896,135.09778168034677,131.38964387106682,132.6855010986328,94812300,94.16000366210938,95.47000122070312,91.43000030517578,92.58000183105469,565700,230.0,231.4499969482422,226.88999938964844,227.9600067138672,4081200
2021-04-21,3316.0,3362.860107421875,3303.81005859375,3362.02001953125,2211200,5.119999885559082,5.659999847412109,5.099999904632568,5.599999904632568,93000,131.8300018310547,134.0,131.22000122070312,133.74000549316406,1834500,131.93787037172575,133.3234366941988,130.88125341920852,133.07423400878906,68847100,92.70999908447266,95.20999908447266,91.6500015258789,94.9000015258789,463400,227.11000061035156,230.7899932861328,226.6699981689453,230.55999755859375,4024000
2021-04-22,3371.679931640625,3372.8701171875,3301.449951171875,3309.0400390625,2580600,5.610000133514404,5.706999778747559,5.369999885559082,5.510000228881836,74000,133.36000061035156,136.35000610351562,133.0500030517578,134.99000549316406,1781600,132.6157088839065,133.7221695365822,130.99091754016092,131.51922607421875,84566500,95.16000366210938,96.4000015258789,92.83999633789062,94.4000015258789,259100,230.0,233.88999938964844,229.00999450683594,231.35000610351562,4975400
2021-04-23,3319.10009765625,3375.0,3308.5,3340.8798828125,3192800,5.559999942779541,5.730000019073486,5.489999771118164,5.699999809265137,63400,134.91000366210938,136.82000732421875,133.0,133.1999969482422,2023800,131.73851713182853,134.68906854079972,131.73851713182853,133.89163208007812,78657500,94.87999725341797,97.68000030517578,93.95999908447266,97.0,274800,232.94000244140625,235.49000549316406,231.75,233.50999450683594,5447100
2021-04-26,3348.0,3428.449951171875,3330.93994140625,3409.0,4880700,5.710000038146973,5.849999904632568,5.650000095367432,5.809999942779541,110600,134.86000061035156,135.47999572753906,132.2899932861328,134.0,2798000,134.40000929943938,134.6292715370741,133.13405525574697,134.2903594970703,66905100,98.0,101.45999908447266,96.47000122070312,101.0,310900,234.0399932861328,235.8000030517578,232.4199981689453,235.4600067138672,3459600
2021-04-27,3443.469970703125,3460.0,3398.010009765625,3417.429931640625,3827100,5.949999809265137,5.949999809265137,5.5,5.650000095367432,195600,129.6699981689453,130.00999450683594,126.9000015258789,127.38999938964844,4774500,134.57941305764695,134.97814648127996,133.68228947219123,133.96139526367188,66015800,101.33000183105469,101.33000183105469,98.19000244140625,99.19999694824219,257200,235.4600067138672,235.89999389648438,231.91000366210938,234.2100067138672,3445200
2021-04-28,3434.800048828125,3489.8798828125,3425.0,3458.5,4631900,5.690000057220459,5.690000057220459,5.494999885559082,5.590000152587891,154400,127.19999694824219,129.10000610351562,125.69999694824219,128.1300048828125,2758100,133.88165934192574,134.58940171944295,132.65558628720345,133.15399169921875,107760100,99.02999877929688,99.58000183105469,97.19000244140625,97.26000213623047,265900,235.0,238.3300018310547,233.52999877929688,236.8800048828125,4274500
2021-04-29,3505.10009765625,3514.449951171875,3435.0,3471.31005859375,7682400,5.590000152587891,5.639999866485596,5.059999942779541,5.119999885559082,521200,128.52000427246094,130.22000122070312,126.26000213623047,128.2100067138672,1806800,136.03477590331502,136.63286848851527,132.0275920867765,133.05430603027344,151101000,101.12999725341797,101.77999877929688,95.80999755859375,98.87000274658203,254800,237.32000732421875,237.6699981689453,232.1699981689453,234.36000061035156,4140800
2021-04-30,3525.1201171875,3554.0,3462.5,3467.419921875,7009300,5.139999866485596,5.929999828338623,5.099999904632568,5.710000038146973,530400,126.80999755859375,128.05999755859375,125.4000015258789,126.41999816894531,1688200,131.35972777661712,133.13404980770733,130.65200061675438,131.04075622558594,109839500,97.19000244140625,99.8499984741211,95.86000061035156,96.31999969482422,270400,232.8000030517578,234.5,229.52000427246094,230.32000732421875,5024800
2021-05-03,3484.72998046875,3486.64990234375,3372.699951171875,3386.489990234375,5875500,5.630000114440918,5.78000020980835,5.466000080108643,5.78000020980835,678200,126.72000122070312,127.0,122.97000122070312,122.97000122070312,1656000,131.61888892068302,133.64242880081053,131.40956717420028,132.11729431152344,75135100,97.88999938964844,98.3499984741211,95.76000213623047,96.08000183105469,197900,230.77000427246094,231.4600067138672,223.07000732421875,223.75999450683594,5835700
2021-05-04,3356.18994140625,3367.97998046875,3272.1298828125,3311.8701171875,5439400,5.650000095367432,5.744999885559082,5.400000095367432,5.460000038146973,148500,121.56999969482422,121.56999969482422,117.58999633789062,119.8499984741211,2094300,130.77161280756792,131.07065909307343,126.29592678783366,127.4422607421875,137564700,94.68000030517578,94.68000030517578,90.88999938964844,91.06999969482422,332000,221.6699981689453,222.0,214.36000061035156,217.17999267578125,6727500
2021-05-05,3338.860107421875,3354.699951171875,3264.360107421875,3270.5400390625,3711300,5.480000019073486,5.508999824523926,5.300000190734863,5.5,104900,120.55999755859375,121.30000305175781,116.45999908447266,116.83999633789062,2805200,128.78795771441992,130.03397126663012,127.56188463788048,127.69147491455078,84000900,91.12000274658203,93.1050033569336,89.81300354003906,90.94999694824219,192400,218.82000732421875,219.57000732421875,214.83999633789062,215.39999389648438,4205800
2021-05-06,3270.0,3314.39990234375,3247.199951171875,3306.3701171875,4447700,5.5,5.610000133514404,5.170000076293945,5.46999979019165,110000,116.83000183105469,117.5,113.8499984741211,116.77999877929688,2210800,127.48212692820393,129.33619554206746,126.72454862451303,129.32623291015625,78128300,90.70999908447266,93.31999969482422,89.83999633789062,93.18000030517578,361100,215.80999755859375,218.27999877929688,213.5,218.0500030517578,5200000
2021-05-07,3319.090087890625,3330.889892578125,3289.070068359375,3291.610107421875,4710300,5.480000019073486,5.599999904632568,5.260000228881836,5.420000076293945,64000,118.04000091552734,120.55999755859375,116.83999633789062,117.81999969482422,1645400,130.6542549655614,131.06363002770667,129.28629412017403,130.0152130126953,78973300,93.81999969482422,95.87999725341797,93.04000091552734,94.93000030517578,251300,220.50999450683594,221.25,215.08999633789062,216.5,5774700
2021-05-10,3282.320068359375,3283.0,3190.0,3190.489990234375,5838600,5.340000152587891,5.440000057220459,5.099999904632568,5.139999866485596,103400,117.0,117.04000091552734,113.68000030517578,113.73999786376953,2132200,129.21640021445953,129.346195367896,126.62028384227307,126.66022491455078,88071200,94.05000305175781,95.25,91.54000091552734,92.20999908447266,345700,215.5,215.9600067138672,213.22999572753906,213.88999938964844,5263700
2021-05-11,3136.280029296875,3238.0,3127.3701171875,3223.909912109375,4619800,5.0,6.130000114440918,4.760000228881836,5.53000020980835,4042100,110.5,119.62000274658203,110.27999877929688,119.25,2994800,123.31524325836881,126.08109596982305,122.58633199084095,125.72164154052734,126142800,88.9000015258789,96.1500015258789,88.3030014038086,93.73999786376953,453100,209.0,216.57000732421875,208.91000366210938,215.55999755859375,6097900
2021-05-12,3185.0,3207.93994140625,3133.10009765625,3151.93994140625,4936400,5.389999866485596,5.449999809265137,5.059999942779541,5.159999847412109,237200,116.20999908447266,118.18000030517578,115.0999984741211,115.69000244140625,2125700,123.215396631723,124.45353947384291,122.06711549407213,122.58633422851562,112172300,92.2699966430664,94.25,91.62999725341797,91.6500015258789,352700,213.33999633789062,213.3699951171875,209.0,210.5399932861328,5482500
2021-05-13,3185.469970703125,3203.840087890625,3133.0,3161.469970703125,3350900,5.199999809265137,5.27400016784668,4.929999828338623,5.019999980926514,139900,115.94999694824219,117.68000030517578,111.5,111.98999786376953,2420200,124.39362696711213,125.96127790230227,124.07410600000269,124.78304290771484,105861300,92.2300033569336,93.51000213623047,90.05999755859375,92.80000305175781,254600,212.97000122070312,215.63999938964844,210.47000122070312,211.86000061035156,5337000
2021-05-14,3185.56005859375,3228.860107421875,3183.0,3222.89990234375,3325000,5.050000190734863,5.324999809265137,5.050000190734863,5.179999828338623,94600,113.69000244140625,116.45999908447266,112.70999908447266,116.22000122070312,1352700,126.06112900615058,127.6986749438019,125.66172588570323,127.25933074951172,81918000,93.63999938964844,97.81999969482422,92.12000274658203,96.44999694824219,322400,214.19000244140625,218.27000427246094,214.14999389648438,217.66000366210938,4429000
2021-05-17,3245.929931640625,3292.75,3234.590087890625,3270.389892578125,3723900,5.139999866485596,5.309999942779541,5.110000133514404,5.300000190734863,43300,116.0,116.43000030517578,112.81999969482422,114.37000274658203,1307200,126.63027306470535,126.74010911075189,124.98273999198801,126.08109283447266,74244600,95.0,96.94999694824219,93.26499938964844,93.87999725341797,272700,216.58999633789062,217.72000122070312,212.82000732421875,215.05999755859375,3816100
2021-05-18,3292.580078125,3312.0,3230.3701171875,3232.280029296875,2828400,5.269999980926514,5.650000095367432,5.269999980926514,5.53000020980835,91200,115.23999786376953,117.0199966430664,114.29000091552734,115.41000366210938,2410600,126.37066419778814,126.80002122385129,124.59332829110201,124.66322326660156,63342900,94.5999984741211,97.0,93.12999725341797,93.54000091552734,330900,215.44000244140625,217.35000610351562,213.7899932861328,214.3300018310547,3540600
2021-05-19,3195.0,3234.75,3184.0,3231.800048828125,2679700,5.420000076293945,5.5,5.119999885559082,5.409999847412109,78500,112.58000183105469,114.01000213623047,112.11000061035156,112.7699966430664,2416000,122.97575387408904,124.73311539452388,122.67619963279768,124.50346374511719,92612000,92.26000213623047,93.54000091552734,91.05000305175781,91.66999816894531,237800,215.85000610351562,221.60000610351562,214.50999450683594,221.33999633789062,8092100
2021-05-20,3244.39990234375,3259.679931640625,3236.179931640625,3247.679931640625,2633200,5.440000057220459,5.599999904632568,5.400000095367432,5.539999961853027,39100,114.51000213623047,116.66999816894531,114.02999877929688,116.26000213623047,2823200,125.04265489586464,127.52892763581929,124.91284450489972,127.11953735351562,76857100,91.80999755859375,95.4800033569336,91.22000122070312,95.43000030517578,252600,222.97999572753906,226.8300018310547,222.36000061035156,223.77999877929688,6705500
2021-05-21,3250.0,3256.68994140625,3197.010009765625,3203.080078125,4104900,5.559999942779541,5.710000038146973,5.480000019073486,5.679999828338623,72500,119.0,120.08999633789062,117.06999969482422,118.05000305175781,1649500,127.62877926526708,127.80851028757823,125.02268325074597,125.24235534667969,79295400,96.5,97.30999755859375,94.98600006103516,96.41999816894531,432900,225.2100067138672,225.77999877929688,222.44000244140625,222.5800018310547,4913600
2021-05-24,3215.5,3257.949951171875,3210.5,3244.989990234375,2422800,5.690000057220459,5.730000019073486,5.539999961853027,5.610000133514404,47800,118.87999725341797,121.33000183105469,118.5999984741211,119.69000244140625,1796400,125.82148542060854,127.74859835722219,125.75159044852329,126.90985107421875,63092900,97.27999877929688,97.27999877929688,94.41000366210938,94.79000091552734,229100,225.0,227.60000610351562,224.2100067138672,226.99000549316406,5288300
2021-05-25,3266.669921875,3279.820068359375,3213.760009765625,3259.050048828125,3261100,5.679999828338623,5.679999828338623,5.449999809265137,5.539999961853027,76400,121.2300033569336,121.2300033569336,118.4000015258789,118.70999908447266,1688100,127.62878115473403,128.12804077341698,126.1310251526281,126.71015930175781,72009500,95.70999908447266,96.5199966430664,94.44499969482422,95.4000015258789,238900,228.0,229.72000122070312,226.27999877929688,227.7100067138672,6256300
2021-05-26,3274.590087890625,3295.72998046875,3258.510009765625,3265.159912109375,2384000,5.550000190734863,5.699999809265137,5.5,5.679999828338623,61000,121.43000030517578,122.68000030517578,120.5999984741211,121.5,2198800,126.7700609588193,127.19941796332886,126.23086791004121,126.66022491455078,56575900,96.08000183105469,97.29000091552734,95.0,96.31999969482422,197000,228.47999572753906,230.24000549316406,228.2899932861328,229.67999267578125,5807100
2021-05-27,3256.0,3260.360107421875,3230.0400390625,3230.110107421875,2561200,5.739999771118164,5.840000152587891,5.684999942779541,5.78000020980835,76400,120.83000183105469,122.0,118.58000183105469,120.81999969482422,1687700,126.2508433251703,127.44904503173396,124.89287732814178,125.09257507324219,94625600,96.9000015258789,97.26000213623047,92.91999816894531,93.36000061035156,426000,229.52000427246094,229.52000427246094,225.38999938964844,225.8300018310547,15344100
2021-05-28,3242.0,3247.989990234375,3219.699951171875,3223.070068359375,2329800,5.820000171661377,5.880000114440918,5.570000171661377,5.679999828338623,64400,121.69999694824219,122.69000244140625,120.41999816894531,121.19999694824219,1624000,125.38214690971604,125.61180618150757,124.36367618216025,124.423583984375,71311100,94.12999725341797,96.01499938964844,91.20999908447266,91.3499984741211,555400,239.22000122070312,243.5,237.8300018310547,238.10000610351562,17810800
2021-06-01,3243.5,3250.97998046875,3209.06005859375,3218.64990234375,2430000,5.75,5.769999980926514,5.429999828338623,5.510000228881836,91700,123.52999877929688,123.58999633789062,119.16000366210938,120.27999877929688,2172900,124.89287664657395,125.16246936278631,123.75458274615619,124.09407043457031,67637100,91.66999816894531,92.0999984741211,89.08999633789062,89.16000366210938,336200,238.0,238.39999389648438,232.4600067138672,236.1999969482422,8103900
2021-06-02,3223.10009765625,3235.0,3208.0,3233.989990234375,2014500,5.489999771118164,5.559999942779541,5.409999847412109,5.480000019073486,78400,120.20999908447266,124.0,119.87999725341797,123.79000091552734,3964000,124.0940700520902,125.05263293275172,123.86441840898391,124.8729019165039,59278900,89.02999877929688,89.75,86.33999633789062,87.12999725341797,719200,234.39999389648438,238.2899932861328,233.89999389648438,234.6199951171875,5543900
2021-06-03,3204.22998046875,3214.43994140625,3184.030029296875,3187.010009765625,2398300,5.340000152587891,5.480000019073486,5.25,5.289999961853027,96400,116.26000213623047,119.18000030517578,111.66999816894531,111.9800033569336,7335700,124.49348042577428,124.66322427936916,122.9457961611642,123.35518646240234,76229200,86.69000244140625,87.05999755859375,85.41500091552734,86.0999984741211,273100,232.88999938964844,233.17999267578125,229.42999267578125,230.83999633789062,5109000
2021-06-04,3212.0,3221.0,3198.81005859375,3206.219970703125,2249700,5.320000171661377,5.449999809265137,5.28000020980835,5.369999885559082,50900,111.87000274658203,113.81999969482422,111.87000274658203,112.41000366210938,2750500,123.88439081274798,125.97126813136016,123.66471871415924,125.70166778564453,75169300,87.2699966430664,87.33999633789062,84.44999694824219,84.72000122070312,421200,231.6300048828125,237.88999938964844,231.52000427246094,237.47999572753906,6177600
2021-06-07,3197.330078125,3208.0,3172.199951171875,3198.010009765625,2215800,5.400000095367432,5.630000114440918,5.349999904632568,5.539999961853027,79500,112.98999786376953,116.37000274658203,112.81999969482422,115.69000244140625,4470000,125.98124739018674,126.13102451323427,124.64325569171896,125.71165466308594,71057600,84.98999786376953,85.77999877929688,83.98999786376953,84.75,1863400,236.60000610351562,239.47000122070312,235.83999633789062,238.13999938964844,3510800
2021-06-08,3222.610107421875,3279.530029296875,3218.010009765625,3264.110107421875,3416700,5.590000152587891,5.635000228881836,5.400000095367432,5.440000057220459,178400,116.0,118.02999877929688,115.61000061035156,117.11000061035156,1746900,126.41060220327343,128.26782783141923,126.02118626094666,126.5503921508789,74403800,85.33000183105469,86.22000122070312,83.0199966430664,85.43000030517578,557900,238.8000030517578,241.7899932861328,235.6699981689453,236.4199981689453,5827300
2021-06-09,3272.8701171875,3297.580078125,3270.699951171875,3281.14990234375,2455500,5.46999979019165,6.099999904632568,5.46999979019165,5.650000095367432,882100,117.5199966430664,118.5999984741211,116.05999755859375,116.06999969482422,1409800,127.01969385544302,127.55888693354684,126.33072365264684,126.93981170654297,56877900,86.30999755859375,86.9800033569336,82.76000213623047,82.97000122070312,543600,238.8699951171875,238.8699951171875,235.50999450683594,236.08999633789062,3350900
2021-06-10,3282.010009765625,3351.0,3281.14990234375,3349.64990234375,3476500,5.710000038146973,5.800000190734863,5.429999828338623,5.730000019073486,122400,115.66000366210938,120.58999633789062,115.19999694824219,120.54000091552734,2177100,126.8299756274761,127.99823110542606,125.75159708949454,125.92134094238281,71186400,83.0,84.44000244140625,82.177001953125,84.11000061035156,1651800,236.0,240.2899932861328,235.14999389648438,240.19000244140625,4659500
2021-06-11,3349.64990234375,3366.580078125,3333.449951171875,3346.830078125,2817400,5.730000019073486,5.849999904632568,5.659999847412109,5.760000228881836,85800,120.4000015258789,121.02999877929688,119.13999938964844,120.94000244140625,1635000,126.34070429493781,127.24934655124899,125.91134728927067,127.15947723388672,53522400,85.30000305175781,87.20999908447266,84.0,86.9000015258789,650900,239.02999877929688,240.3699951171875,238.41000366210938,240.30999755859375,4624200
2021-06-14,3346.830078125,3385.0,3335.5,3383.8701171875,2569700,5.789999961853027,5.900000095367432,5.760000228881836,5.760000228881836,72800,120.94999694824219,122.41999816894531,119.16000366210938,122.38999938964844,1651800,127.6287735156511,130.3446978378071,126.87989555942143,130.2847900390625,96906500,87.25,91.7300033569336,86.13999938964844,86.29000091552734,550200,240.6999969482422,246.63999938964844,240.47999572753906,246.25999450683594,6764700
2021-06-15,3384.0,3396.989990234375,3363.110107421875,3383.1298828125,2426200,5.760000228881836,5.760000228881836,5.380000114440918,5.460000038146973,139300,122.37999725341797,123.5199966430664,120.66999816894531,121.41999816894531,2167400,129.74561443301718,130.4046307410016,129.19643417636348,129.44606018066406,62746300,86.41999816894531,86.85099792480469,83.77999877929688,84.2699966430664,329300,245.2100067138672,245.36000061035156,242.00999450683594,242.5800018310547,5135300
2021-06-16,3392.0,3426.35009765625,3360.530029296875,3415.25,4202800,5.510000228881836,5.510000228881836,5.230000019073486,5.489999771118164,130600,121.0,123.80000305175781,120.77999877929688,123.37999725341797,2046200,130.17496385071436,130.69419020574315,128.26783275713709,129.95529174804688,91815000,84.5199966430664,87.88999938964844,80.56999969482422,85.55999755859375,1924900,242.0,245.00999450683594,239.47999572753906,242.38999938964844,5099300
2021-06-17,3403.179931640625,3497.199951171875,3401.0,3489.239990234375,5136500,5.489999771118164,5.539999961853027,5.400000095367432,5.519999980926514,66000,122.6500015258789,126.75,122.33999633789062,126.30000305175781,3141800,129.60582127852274,132.3517072580001,129.4560365380651,131.59283447265625,96721700,84.87000274658203,87.9800033569336,83.02999877929688,83.52999877929688,1391700,242.0,247.17999267578125,241.1999969482422,244.42999267578125,5170200
2021-06-18,3479.989990234375,3507.0,3473.7099609375,3486.89990234375,5247700,5.449999809265137,5.5,5.309999942779541,5.409999847412109,68200,125.79000091552734,129.52999877929688,125.22000122070312,129.08999633789062,4377200,130.51445752955303,131.3132484978539,130.04515945589768,130.26483154296875,108953300,83.26000213623047,83.66000366210938,81.37999725341797,82.79000091552734,1169700,241.85000610351562,246.00999450683594,241.05999755859375,242.77999877929688,7822200
2021-06-21,3476.419921875,3482.0,3434.0,3453.9599609375,3277100,5.420000076293945,5.420000076293945,5.210000038146973,5.260000228881836,57200,128.99000549316406,128.99000549316406,125.0999984741211,125.48999786376953,2195700,130.1050733131647,132.21191734747808,129.01670761760897,132.10208129882812,79663300,82.58999633789062,83.79499816894531,81.91000366210938,82.77999877929688,1403900,243.4499969482422,244.72000122070312,238.88999938964844,244.47999572753906,5895100
2021-06-22,3458.06005859375,3523.780029296875,3456.090087890625,3505.43994140625,3345100,5.269999980926514,5.269999980926514,5.03000020980835,5.210000038146973,105500,136.3000030517578,143.3300018310547,135.2100067138672,139.61000061035156,10955100,131.93233309027138,133.8794127647834,131.42308631973347,133.77955627441406,74783600,82.94999694824219,83.77999877929688,81.69999694824219,83.0,1187600,243.8000030517578,244.72000122070312,240.88999938964844,243.11000061035156,4457200
2021-06-23,3505.0,3521.0,3483.199951171875,3503.820068359375,2813300,5.170000076293945,5.349999904632568,5.150000095367432,5.289999961853027,59000,138.49000549316406,138.5,135.35000610351562,137.6999969482422,3660500,133.56988733603743,134.11906759552323,133.03068663182873,133.49998474121094,60214200,82.55999755859375,84.73999786376953,82.55999755859375,83.69000244140625,290700,243.75,244.5,240.85000610351562,241.83999633789062,4482400
2021-06-24,3507.639892578125,3524.860107421875,3430.85009765625,3449.080078125,3832000,5.340000152587891,5.5,5.28000020980835,5.489999771118164,72500,138.49000549316406,139.8800048828125,137.1699981689453,139.72999572753906,2275700,134.24885612932036,134.4385743219536,132.7311258242158,133.21041870117188,68711000,84.05000305175781,84.94999694824219,82.70999908447266,84.80000305175781,656100,243.35000610351562,247.69000244140625,242.6999969482422,243.77000427246094,4987300
2021-06-25,3464.0,3464.820068359375,3394.179931640625,3401.4599609375,3941000,5.46999979019165,5.880000114440918,5.400000095367432,5.880000114440918,181300,141.74000549316406,143.24000549316406,140.25,141.24000549316406,3072800,133.26035592157416,133.6897053456389,132.611319153805,132.91087341308594,70783700,85.41000366210938,93.04000091552734,84.20999908447266,90.81999969482422,1719200,244.19000244140625,244.1999969482422,240.99000549316406,241.8699951171875,15409300
2021-06-28,3416.0,3448.0,3413.510009765625,3443.889892578125,2242800,5.809999942779541,5.849999904632568,5.610000133514404,5.739999771118164,79000,142.0,144.39999389648438,141.67999267578125,144.19000244140625,2184100,133.21042352353368,135.0476672438243,133.1505157207358,134.578369140625,62111300,90.83000183105469,91.54000091552734,87.94999694824219,88.33999633789062,816300,244.2100067138672,247.58999633789062,243.60000610351562,244.57000732421875,4274900
2021-06-29,3438.820068359375,3456.030029296875,3423.030029296875,3448.139892578125,2098400,5.699999809265137,5.78000020980835,5.570000171661377,5.579999923706055,45200,144.0,145.9499969482422,143.5,143.8800048828125,2092500,134.5983429473751,136.2858171539073,134.1490191922301,136.1260528564453,64556100,88.30000305175781,88.52999877929688,86.73999786376953,87.58000183105469,725700,244.44000244140625,246.77999877929688,242.42999267578125,245.80999755859375,3871900
2021-06-30,3441.06005859375,3471.60009765625,3435.0,3440.159912109375,2404000,5.579999923706055,5.690000057220459,5.420000076293945,5.5,30900,144.08999633789062,145.55999755859375,143.22000122070312,144.5800018310547,2866600,135.96628501863358,137.20443543778126,135.66673077768286,136.75511169433594,63261400,87.37000274658203,88.79499816894531,86.94999694824219,87.95999908447266,344800,245.47999572753906,246.6300048828125,243.5,244.27000427246094,4168800
2021-07-01,3434.610107421875,3457.0,3409.419921875,3432.969970703125,2037100,5.579999923706055,5.670000076293945,5.449999809265137,5.53000020980835,69400,144.85000610351562,146.4499969482422,139.8800048828125,141.02000427246094,2139100,136.39565562223174,137.12455929287773,135.55690066366623,137.0646514892578,52485800,87.95999908447266,88.55000305175781,87.01000213623047,87.66000366210938,668300,244.5,246.58999633789062,242.6199951171875,244.97999572753906,3899600
2021-07-02,3451.639892578125,3511.719970703125,3436.919921875,3510.97998046875,3169400,5.599999904632568,5.670000076293945,5.409999847412109,5.53000020980835,46200,142.35000610351562,143.58999633789062,141.66000366210938,142.2899932861328,1235300,137.69369458588292,139.79055906626158,137.5439250812681,139.75062561035156,78852600,87.8499984741211,88.05000305175781,85.59500122070312,86.02999877929688,743500,246.9199981689453,248.9600067138672,245.83999633789062,248.1999969482422,4056200
2021-07-06,3530.110107421875,3685.47998046875,3529.0,3675.739990234375,6744800,5.46999979019165,5.489999771118164,5.199999809265137,5.25,98300,142.5,144.33999633789062,141.3000030517578,142.91000366210938,1725500,139.86046116069073,142.93584004154357,139.86046116069073,141.8075408935547,108181800,86.37999725341797,86.58000183105469,85.25,85.80999755859375,446300,249.0,252.9199981689453,248.3800048828125,250.25,5590200
2021-07-07,3717.3798828125,3734.199951171875,3678.909912109375,3696.580078125,5328100,5.260000228881836,5.260000228881836,5.0,5.039999961853027,80600,143.30999755859375,143.8000030517578,141.0800018310547,141.32000732421875,1537900,143.32525612054613,144.67324260236916,142.44658296918846,144.35372924804688,104911600,85.5999984741211,86.45999908447266,84.0,85.11000061035156,511500,253.0,253.5,247.86000061035156,248.44000244140625,5101400
2021-07-08,3643.56005859375,3759.989990234375,3621.1201171875,3731.409912109375,5180600,4.869999885559082,5.159999847412109,4.869999885559082,5.139999866485596,77800,139.00999450683594,140.00999450683594,136.50999450683594,138.52999877929688,2077500,141.36819084852831,143.84447637459175,140.45954859881675,143.0257110595703,105575500,83.41000366210938,85.81999969482422,83.1500015258789,85.37999725341797,337500,244.83999633789062,246.5800018310547,241.74000549316406,245.8000030517578,5159600
2021-07-09,3722.52001953125,3748.0,3693.39990234375,3719.340087890625,3748200,5.150000095367432,5.269999980926514,5.03000020980835,5.179999828338623,41100,136.77999877929688,138.64999389648438,136.0399932861328,138.3699951171875,1426500,142.53644380520612,145.43209926623368,142.43658731235897,144.89291381835938,99890800,85.87000274658203,86.93000030517578,85.16999816894531,85.97000122070312,190500,245.58999633789062,248.0,244.08999633789062,245.05999755859375,4213500
2021-07-12,3744.0,3757.2900390625,3696.7900390625,3718.550048828125,2571600,5.159999847412109,5.210000038146973,4.940000057220459,5.090000152587891,91200,139.5,140.1699981689453,135.55999755859375,136.0,1788900,145.99127728787693,146.1011133378752,143.7845767328071,144.28382873535156,76299700,85.79000091552734,85.83000183105469,83.55999755859375,83.63999938964844,267800,247.22000122070312,247.25999450683594,241.85000610351562,242.91000366210938,5604500
2021-07-13,3702.10009765625,3773.080078125,3671.320068359375,3677.360107421875,3845900,5.099999904632568,5.099999904632568,4.900000095367432,4.96999979019165,67300,135.8699951171875,138.0500030517578,134.82000732421875,135.52999877929688,1375700,143.81452712224942,147.239403698772,143.41513162435155,145.422119140625,100827100,82.98999786376953,83.69999694824219,82.0999984741211,82.66000366210938,295200,242.2899932861328,247.16000366210938,241.67999267578125,244.02000427246094,6699800
2021-07-14,3708.85009765625,3717.659912109375,3660.830078125,3681.679931640625,3296600,4.96999979019165,5.004000186920166,4.699999809265137,4.739999771118164,83800,136.6699981689453,137.27999877929688,132.11000061035156,133.05999755859375,1690400,147.87844761899922,149.34624970918733,147.45906253383535,148.92686462402344,127050800,83.08000183105469,83.08000183105469,80.87999725341797,80.9800033569336,312500,244.5,246.14999389648438,239.8699951171875,242.42999267578125,6375700
2021-07-15,3694.199951171875,3695.39990234375,3620.919921875,3631.199951171875,3185300,4.710000038146973,4.739999771118164,4.550000190734863,4.659999847412109,50100,133.7100067138672,134.4499969482422,131.94000244140625,133.5800018310547,1646000,149.01674634603833,149.77560392095808,146.86995354826055,148.25787353515625,106820300,80.69999694824219,81.52999877929688,79.54000091552734,81.27999877929688,286400,241.22000122070312,242.02999877929688,235.82000732421875,237.5800018310547,7912600
2021-07-16,3633.31005859375,3646.06005859375,3570.4599609375,3573.6298828125,4043700,4.659999847412109,4.840000152587891,4.610000133514404,4.619999885559082,42700,134.67999267578125,136.13999938964844,134.07000732421875,134.38999938964844,2375100,148.23790044265348,149.5359433654332,145.66175846988054,146.17098999023438,93251400,81.7300033569336,83.41999816894531,81.31999969482422,82.94999694824219,377000,238.3000030517578,240.8800048828125,237.77000427246094,238.42999267578125,7288100
2021-07-19,3532.580078125,3550.2099609375,3499.159912109375,3549.590087890625,3784600,4.5,4.659999847412109,4.340000152587891,4.619999885559082,113700,132.64999389648438,135.07000732421875,132.1199951171875,134.0399932861328,2361600,143.53495095603358,143.85447955142357,141.45806079388475,142.2368927001953,121434600,82.19999694824219,84.76000213623047,81.5,84.69999694824219,748600,236.50999450683594,238.5,234.30999755859375,237.5500030517578,8843000
